Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento;Dir Viento;Temperatura;Temperatura;HR;Presion Baro;Red Solar;Precipitacion;BC ug/m3
13-01-2024 09:00;130;59;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
13-01-2024 10:00;103;42;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0
13-01-2024 11:00;85;46;0;0;0;0;0;0;0;0;23,5;0;0;0;0;0;0
13-01-2024 12:00;91;57;0;0;0;0;0;0;0;0;19,5;0;0;0;0;0;0
13-01-2024 13:00;82;77;0;0;0;0;0;0;0;0;18,6;0;0;0;0;0;0
13-01-2024 14:00;92;49;0;0;0;0;0;0;0;0;20,2;0;0;0;0;0;0
13-01-2024 15:00;82;46;0;0;0;0;0;0;0;0;20,5;0;0;0;0;0;0
13-01-2024 16:00;50;39;0;0;0;0;0;0;0;0;19,4;0;0;0;0;0,2;0
13-01-2024 17:00;60;32;0;0;0;0;0;0;0;0;20,1;0;0;0;0;0;0
13-01-2024 18:00;66;43;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
13-01-2024 19:00;70;38;0;0;0;0;0;0;0;0;16,3;0;0;0;0;0;0
13-01-2024 20:00;87;43;0;0;0;0;0;0;0;0;15,8;0;0;0;0;0;0
13-01-2024 21:00;103;46;0;0;0;0;0;0;0;0;15,8;0;0;0;0;0;0
13-01-2024 22:00;100;47;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
13-01-2024 23:00;73;38;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
13-01-2024 24:00;94;44;0;0;0;0;0;0;0;0;15,1;0;0;0;0;0;0
14-01-2024 01:00;109;56;0;0;0;0;0;0;0;0;14,3;0;0;0;0;0;0
14-01-2024 02:00;88;55;0;0;0;0;0;0;0;0;13,8;0;0;0;0;0;0
14-01-2024 03:00;83;44;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0
14-01-2024 04:00;78;42;0;0;0;0;0;0;0;0;12,1;0;0;0;0;0;0
14-01-2024 05:00;82;51;0;0;0;0;0;0;0;0;11,6;0;0;0;0;0;0
14-01-2024 06:00;87;46;0;0;0;0;0;0;0;0;10,9;0;0;0;0;0;0
14-01-2024 07:00;98;49;0;0;0;0;0;0;0;0;11,3;0;0;0;0;0;0
14-01-2024 08:00;97;43;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
14-01-2024 09:00;88;47;0;0;0;0;0;0;0;0;19,2;0;0;0;0;0;0
14-01-2024 10:00;102;52;0;0;0;0;0;0;0;0;21,1;0;0;0;0;0;0
14-01-2024 11:00;46;24;0;0;0;0;0;0;0;0;20,2;0;0;0;0;0;0
14-01-2024 12:00;36;23;0;0;0;0;0;0;0;0;22,5;0;0;0;0;0;0
14-01-2024 13:00;38;29;0;0;0;0;0;0;0;0;24,4;0;0;0;0;0;0
14-01-2024 14:00;58;19;0;0;0;0;0;0;0;0;24,4;0;0;0;0;0;0
14-01-2024 15:00;58;29;0;0;0;0;0;0;0;0;23,3;0;0;0;0;0;0
14-01-2024 16:00;55;34;0;0;0;0;0;0;0;0;22,8;0;0;0;0;0;0
14-01-2024 17:00;31;25;0;0;0;0;0;0;0;0;21,2;0;0;0;0;0;0
14-01-2024 18:00;0;22;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
14-01-2024 19:00;0;19;0;0;0;0;0;0;0;0;16,1;0;0;0;0;0;0
14-01-2024 20:00;46;27;0;0;0;0;0;0;0;0;16,4;0;0;0;0;0;0
14-01-2024 21:00;67;27;0;0;0;0;0;0;0;0;16,4;0;0;0;0;0;0
14-01-2024 22:00;54;27;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
14-01-2024 23:00;51;15;0;0;0;0;0;0;0;0;14,7;0;0;0;0;0;0
14-01-2024 24:00;47;19;0;0;0;0;0;0;0;0;14,4;0;0;0;0;0;0
15-01-2024 01:00;44;17;0;0;0;0;0;0;0;0;13,9;0;0;0;0;0;0
15-01-2024 02:00;37;13;0;0;0;0;0;0;0;0;12,9;0;0;0;0;0;0
15-01-2024 03:00;52;33;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0
15-01-2024 04:00;69;40;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0
15-01-2024 05:00;70;41;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0
15-01-2024 06:00;71;33;0;0;0;0;0;0;0;0;11,9;0;0;0;0;0;0
15-01-2024 07:00;78;37;0;0;0;0;0;0;0;0;11,2;0;0;0;0;0;0
15-01-2024 08:00;85;33;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
15-01-2024 09:00;65;29;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
15-01-2024 10:00;76;20;0;0;0;0;0;0;0;0;20,6;0;0;0;0;0;0
15-01-2024 11:00;64;11;0;0;0;0;0;0;0;0;23,1;0;0;0;0;0;0
15-01-2024 12:00;72;19;0;0;0;0;0;0;0;0;23,4;0;0;0;0;0;0
15-01-2024 13:00;82;41;0;0;0;0;0;0;0;0;24,1;0;0;0;0;0;0
15-01-2024 14:00;60;24;0;0;0;0;0;0;0;0;25,9;0;0;0;0;0;0
15-01-2024 15:00;69;24;0;0;0;0;0;0;0;0;25,5;0;0;0;0;0;0
15-01-2024 16:00;56;27;0;0;0;0;0;0;0;0;24,6;0;0;0;0;0;0
15-01-2024 17:00;29;25;0;0;0;0;0;0;0;0;23,2;0;0;0;0;0;0
15-01-2024 18:00;34;28;0;0;0;0;0;0;0;0;20,5;0;0;0;0;0;0
15-01-2024 19:00;47;35;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0
15-01-2024 20:00;79;33;0;0;0;0;0;0;0;0;17,5;0;0;0;0;0;0
15-01-2024 21:00;78;40;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0
15-01-2024 22:00;82;44;0;0;0;0;0;0;0;0;15,8;0;0;0;0;0;0
15-01-2024 23:00;72;27;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
15-01-2024 24:00;45;21;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
16-01-2024 01:00;66;44;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0
16-01-2024 02:00;48;24;0;0;0;0;0;0;0;0;12,7;0;0;0;0;0;0
16-01-2024 03:00;74;45;0;0;0;0;0;0;0;0;12,3;0;0;0;0;0;0
16-01-2024 04:00;65;39;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0
16-01-2024 05:00;80;38;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
16-01-2024 06:00;99;48;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
16-01-2024 07:00;118;45;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0
16-01-2024 08:00;131;49;0;0;0;0;0;0;0;0;15,6;0;0;0;0;0;0
16-01-2024 09:00;79;25;0;0;0;0;0;0;0;0;17,9;0;0;0;0;0;0
16-01-2024 10:00;59;27;0;0;0;0;0;0;0;0;19,4;0;0;0;0;0;0
16-01-2024 11:00;76;23;0;0;0;0;0;0;0;0;20,4;0;0;0;0;0;0
16-01-2024 12:00;68;24;0;0;0;0;0;0;0;0;22,3;0;0;0;0;0;0
16-01-2024 13:00;56;43;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0
16-01-2024 14:00;69;28;0;0;0;0;0;0;0;0;23,4;0;0;0;0;0;0
16-01-2024 15:00;52;24;0;0;0;0;0;0;0;0;22,8;0;0;0;0;0;0
16-01-2024 16:00;44;27;0;0;0;0;0;0;0;0;22,5;0;0;0;0;0;0
16-01-2024 17:00;56;27;0;0;0;0;0;0;0;0;21,7;0;0;0;0;0;0
16-01-2024 18:00;35;26;0;0;0;0;0;0;0;0;19,9;0;0;0;0;0;0
16-01-2024 19:00;35;35;0;0;0;0;0;0;0;0;17,9;0;0;0;0;0;0
16-01-2024 20:00;61;30;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0
16-01-2024 21:00;64;24;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
16-01-2024 22:00;69;29;0;0;0;0;0;0;0;0;14,9;0;0;0;0;0;0
16-01-2024 23:00;71;25;0;0;0;0;0;0;0;0;14,2;0;0;0;0;0;0
16-01-2024 24:00;64;32;0;0;0;0;0;0;0;0;13,4;0;0;0;0;0;0
17-01-2024 01:00;45;31;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
17-01-2024 02:00;43;18;0;0;0;0;0;0;0;0;12,1;0;0;0;0;0;0
17-01-2024 03:00;63;16;0;0;0;0;0;0;0;0;11,7;0;0;0;0;0;0
17-01-2024 04:00;92;31;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0
17-01-2024 05:00;118;38;0;0;0;0;0;0;0;0;12,2;0;0;0;0;0;0
17-01-2024 06:00;164;68;0;0;0;0;0;0;0;0;11,1;0;0;0;0;0;0
17-01-2024 07:00;149;59;0;0;0;0;0;0;0;0;11,5;0;0;0;0;0;0
17-01-2024 08:00;135;49;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0
17-01-2024 09:00;100;30;0;0;0;0;0;0;0;0;18,1;0;0;0;0;0;0
17-01-2024 10:00;74;30;0;0;0;0;0;0;0;0;20,2;0;0;0;0;0;0
17-01-2024 11:00;92;35;0;0;0;0;0;0;0;0;21,9;0;0;0;0;0;0
17-01-2024 12:00;65;26;0;0;0;0;0;0;0;0;22,7;0;0;0;0;0;0
17-01-2024 13:00;61;35;0;0;0;0;0;0;0;0;23,4;0;0;0;0;0;0
17-01-2024 14:00;32;17;0;0;0;0;0;0;0;0;23,3;0;0;0;0;0;0
17-01-2024 15:00;35;25;0;0;0;0;0;0;0;0;22,7;0;0;0;0;0;0
17-01-2024 16:00;62;32;0;0;0;0;0;0;0;0;22,1;0;0;0;0;0;0
17-01-2024 17:00;64;34;0;0;0;0;0;0;0;0;22,1;0;0;0;0;0;0
17-01-2024 18:00;26;25;0;0;0;0;0;0;0;0;20,8;0;0;0;0;0;0
17-01-2024 19:00;41;31;0;0;0;0;0;0;0;0;18,3;0;0;0;0;0;0
17-01-2024 20:00;69;34;0;0;0;0;0;0;0;0;17,2;0;0;0;0;0;0
17-01-2024 21:00;71;30;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0
17-01-2024 22:00;75;34;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0
17-01-2024 23:00;67;30;0;0;0;0;0;0;0;0;15,5;0;0;0;0;0;0
17-01-2024 24:00;55;20;0;0;0;0;0;0;0;0;14,9;0;0;0;0;0;0
18-01-2024 01:00;51;36;0;0;0;0;0;0;0;0;14,5;0;0;0;0;0;0
18-01-2024 02:00;46;27;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
18-01-2024 03:00;59;37;0;0;0;0;0;0;0;0;13,9;0;0;0;0;0;0
18-01-2024 04:00;39;16;0;0;0;0;0;0;0;0;13,8;0;0;0;0;0;0
18-01-2024 05:00;44;27;0;0;0;0;0;0;0;0;13,5;0;0;0;0;0;0
18-01-2024 06:00;69;31;0;0;0;0;0;0;0;0;13,3;0;0;0;0;0;0
18-01-2024 07:00;166;54;0;0;0;0;0;0;0;0;11,9;0;0;0;0;0;0
18-01-2024 08:00;111;52;0;0;0;0;0;0;0;0;14,9;0;0;0;0;0;0
18-01-2024 09:00;78;32;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
18-01-2024 10:00;59;22;0;0;0;0;0;0;0;0;19,7;0;0;0;0;0;0
18-01-2024 11:00;53;18;0;0;0;0;0;0;0;0;21,1;0;0;0;0;0;0
18-01-2024 12:00;42;20;0;0;0;0;0;0;0;0;22,1;0;0;0;0;0;0
18-01-2024 13:00;46;27;0;0;0;0;0;0;0;0;23,4;0;0;0;0;0;0
18-01-2024 14:00;50;27;0;0;0;0;0;0;0;0;24,2;0;0;0;0;0;0
18-01-2024 15:00;61;27;0;0;0;0;0;0;0;0;23,8;0;0;0;0;0;0
18-01-2024 16:00;56;23;0;0;0;0;0;0;0;0;22,8;0;0;0;0;0;0
18-01-2024 17:00;47;22;0;0;0;0;0;0;0;0;21,4;0;0;0;0;0;0
18-01-2024 18:00;37;27;0;0;0;0;0;0;0;0;20,1;0;0;0;0;0;0
18-01-2024 19:00;34;26;0;0;0;0;0;0;0;0;18,4;0;0;0;0;0;0
18-01-2024 20:00;51;26;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
18-01-2024 21:00;96;38;0;0;0;0;0;0;0;0;15,9;0;0;0;0;0;0
18-01-2024 22:00;65;32;0;0;0;0;0;0;0;0;14,9;0;0;0;0;0;0
18-01-2024 23:00;82;32;0;0;0;0;0;0;0;0;14,4;0;0;0;0;0;0
18-01-2024 24:00;65;37;0;0;0;0;0;0;0;0;13,4;0;0;0;0;0;0
19-01-2024 01:00;53;24;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
19-01-2024 02:00;67;31;0;0;0;0;0;0;0;0;11,7;0;0;0;0;0;0
19-01-2024 03:00;42;30;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0
19-01-2024 04:00;64;48;0;0;0;0;0;0;0;0;10,5;0;0;0;0;0;0
19-01-2024 05:00;123;56;0;0;0;0;0;0;0;0;9,8;0;0;0;0;0;0
19-01-2024 06:00;99;52;0;0;0;0;0;0;0;0;10,3;0;0;0;0;0;0
19-01-2024 07:00;100;56;0;0;0;0;0;0;0;0;11,4;0;0;0;0;0;0
19-01-2024 08:00;100;34;0;0;0;0;0;0;0;0;14,6;0;0;0;0;0;0
19-01-2024 09:00;88;45;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0
19-01-2024 10:00;77;29;0;0;0;0;0;0;0;0;18,9;0;0;0;0;0;0
19-01-2024 11:00;57;22;0;0;0;0;0;0;0;0;20,6;0;0;0;0;0;0
19-01-2024 12:00;48;20;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0
19-01-2024 13:00;54;40;0;0;0;0;0;0;0;0;23,6;0;0;0;0;0;0
19-01-2024 14:00;52;30;0;0;0;0;0;0;0;0;24,1;0;0;0;0;0;0
19-01-2024 15:00;26;14;0;0;0;0;0;0;0;0;22,7;0;0;0;0;0;0
19-01-2024 16:00;36;18;0;0;0;0;0;0;0;0;22,4;0;0;0;0;0;0
19-01-2024 17:00;48;24;0;0;0;0;0;0;0;0;22,6;0;0;0;0;0;0
19-01-2024 18:00;46;15;0;0;0;0;0;0;0;0;20,5;0;0;0;0;0;0
19-01-2024 19:00;60;34;0;0;0;0;0;0;0;0;18,4;0;0;0;0;0;0
19-01-2024 20:00;73;27;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
19-01-2024 21:00;68;36;0;0;0;0;0;0;0;0;16,7;0;0;0;0;0;0
19-01-2024 22:00;59;24;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0
19-01-2024 23:00;83;53;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
19-01-2024 24:00;65;37;0;0;0;0;0;0;0;0;14,5;0;0;0;0;0;0
20-01-2024 01:00;51;25;0;0;0;0;0;0;0;0;14,6;0;0;0;0;0;0
20-01-2024 02:00;44;24;0;0;0;0;0;0;0;0;14,4;0;0;0;0;0;0
20-01-2024 03:00;58;36;0;0;0;0;0;0;0;0;13,5;0;0;0;0;0;0
20-01-2024 04:00;62;46;0;0;0;0;0;0;0;0;13,4;0;0;0;0;0;0
20-01-2024 05:00;74;41;0;0;0;0;0;0;0;0;13,4;0;0;0;0;0;0
20-01-2024 06:00;64;40;0;0;0;0;0;0;0;0;13,9;0;0;0;0;0;0
20-01-2024 07:00;59;28;0;0;0;0;0;0;0;0;13,9;0;0;0;0;0;0
20-01-2024 08:00;91;38;0;0;0;0;0;0;0;0;14,7;0;0;0;0;0;0
20-01-2024 09:00;88;39;0;0;0;0;0;0;0;0;14,7;0;0;0;0;0;0
20-01-2024 10:00;55;33;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
20-01-2024 11:00;67;22;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
20-01-2024 12:00;42;26;0;0;0;0;0;0;0;0;18,5;0;0;0;0;0;0
20-01-2024 13:00;37;17;0;0;0;0;0;0;0;0;19,6;0;0;0;0;0;0
20-01-2024 14:00;51;23;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0
20-01-2024 15:00;36;19;0;0;0;0;0;0;0;0;20,3;0;0;0;0;0;0
20-01-2024 16:00;33;24;0;0;0;0;0;0;0;0;20,2;0;0;0;0;0;0
20-01-2024 17:00;35;26;0;0;0;0;0;0;0;0;19,8;0;0;0;0;0;0
20-01-2024 18:00;37;34;0;0;0;0;0;0;0;0;18,2;0;0;0;0;0;0
20-01-2024 19:00;43;34;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
20-01-2024 20:00;69;45;0;0;0;0;0;0;0;0;16,9;0;0;0;0;0;0
20-01-2024 21:00;52;29;0;0;0;0;0;0;0;0;16,6;0;0;0;0;0;0
20-01-2024 22:00;46;22;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0
20-01-2024 23:00;46;20;0;0;0;0;0;0;0;0;16,2;0;0;0;0;0;0
20-01-2024 24:00;31;14;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
21-01-2024 01:00;35;19;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
21-01-2024 02:00;37;19;0;0;0;0;0;0;0;0;15,6;0;0;0;0;0;0
21-01-2024 03:00;31;22;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
21-01-2024 04:00;41;20;0;0;0;0;0;0;0;0;15,4;0;0;0;0;0;0
21-01-2024 05:00;41;31;0;0;0;0;0;0;0;0;15,2;0;0;0;0;0;0
21-01-2024 06:00;64;39;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
21-01-2024 07:00;53;32;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
21-01-2024 08:00;55;31;0;0;0;0;0;0;0;0;15,5;0;0;0;0;0;0
21-01-2024 09:00;52;23;0;0;0;0;0;0;0;0;16,3;0;0;0;0;0;0
21-01-2024 10:00;43;25;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0
21-01-2024 11:00;33;27;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
21-01-2024 12:00;40;14;0;0;0;0;0;0;0;0;18,7;0;0;0;0;0;0
21-01-2024 13:00;41;15;0;0;0;0;0;0;0;0;19,3;0;0;0;0;0;0
21-01-2024 14:00;49;17;0;0;0;0;0;0;0;0;20,2;0;0;0;0;0;0
21-01-2024 15:00;40;19;0;0;0;0;0;0;0;0;20,2;0;0;0;0;0;0
21-01-2024 16:00;37;16;0;0;0;0;0;0;0;0;20,8;0;0;0;0;0;0
21-01-2024 17:00;30;28;0;0;0;0;0;0;0;0;19,6;0;0;0;0;0;0
21-01-2024 18:00;0;26;0;0;0;0;0;0;0;0;18,1;0;0;0;0;0;0
21-01-2024 19:00;0;23;0;0;0;0;0;0;0;0;16,8;0;0;0;0;0;0
21-01-2024 20:00;34;18;0;0;0;0;0;0;0;0;16,1;0;0;0;0;0;0
21-01-2024 21:00;37;22;0;0;0;0;0;0;0;0;15,5;0;0;0;0;0;0
21-01-2024 22:00;40;21;0;0;0;0;0;0;0;0;15,1;0;0;0;0;0;0
21-01-2024 23:00;46;28;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0
21-01-2024 24:00;39;21;0;0;0;0;0;0;0;0;14,7;0;0;0;0;0;0
22-01-2024 01:00;24;17;0;0;0;0;0;0;0;0;14,3;0;0;0;0;0;0
22-01-2024 02:00;27;16;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
22-01-2024 03:00;25;20;0;0;0;0;0;0;0;0;13,4;0;0;0;0;0;0
22-01-2024 04:00;35;19;0;0;0;0;0;0;0;0;13,2;0;0;0;0;0;0
22-01-2024 05:00;39;20;0;0;0;0;0;0;0;0;12,7;0;0;0;0;0;0
22-01-2024 06:00;66;38;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
22-01-2024 07:00;58;27;0;0;0;0;0;0;0;0;12,3;0;0;0;0;0;0
22-01-2024 08:00;68;28;0;0;0;0;0;0;0;0;14,6;0;0;0;0;0;0
22-01-2024 09:00;72;32;0;0;0;0;0;0;0;0;17,6;0;0;0;0;0;0
22-01-2024 10:00;52;22;0;0;0;0;0;0;0;0;19,5;0;0;0;0;0;0
22-01-2024 11:00;44;31;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0
22-01-2024 12:00;38;25;0;0;0;0;0;0;0;0;22,7;0;0;0;0;0;0
22-01-2024 13:00;45;20;0;0;0;0;0;0;0;0;24,3;0;0;0;0;0;0
22-01-2024 14:00;49;30;0;0;0;0;0;0;0;0;24,9;0;0;0;0;0;0
22-01-2024 15:00;51;26;0;0;0;0;0;0;0;0;24,4;0;0;0;0;0;0
22-01-2024 16:00;41;24;0;0;0;0;0;0;0;0;23,3;0;0;0;0;0;0
22-01-2024 17:00;36;19;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0
22-01-2024 18:00;30;30;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0
22-01-2024 19:00;0;45;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
22-01-2024 20:00;40;26;0;0;0;0;0;0;0;0;16,6;0;0;0;0;0;0
22-01-2024 21:00;56;39;0;0;0;0;0;0;0;0;15,9;0;0;0;0;0;0
22-01-2024 22:00;47;36;0;0;0;0;0;0;0;0;15,2;0;0;0;0;0;0
22-01-2024 23:00;51;17;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
22-01-2024 24:00;20;8;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
23-01-2024 01:00;21;19;0;0;0;0;0;0;0;0;12,9;0;0;0;0;0;0
23-01-2024 02:00;28;28;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0
23-01-2024 03:00;25;21;0;0;0;0;0;0;0;0;12,3;0;0;0;0;0;0
23-01-2024 04:00;44;12;0;0;0;0;0;0;0;0;12,1;0;0;0;0;0;0
23-01-2024 05:00;52;34;0;0;0;0;0;0;0;0;11,9;0;0;0;0;0;0
23-01-2024 06:00;69;42;0;0;0;0;0;0;0;0;12,1;0;0;0;0;0;0
23-01-2024 07:00;83;46;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
23-01-2024 08:00;87;35;0;0;0;0;0;0;0;0;16,7;0;0;0;0;0;0
23-01-2024 09:00;78;28;0;0;0;0;0;0;0;0;19,2;0;0;0;0;0;0
23-01-2024 10:00;43;15;0;0;0;0;0;0;0;0;20,7;0;0;0;0;0;0
23-01-2024 11:00;41;12;0;0;0;0;0;0;0;0;22,3;0;0;0;0;0;0
23-01-2024 12:00;74;32;0;0;0;0;0;0;0;0;23,4;0;0;0;0;0;0
23-01-2024 13:00;65;31;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0
23-01-2024 14:00;46;38;0;0;0;0;0;0;0;0;24,9;0;0;0;0;0;0
23-01-2024 15:00;49;32;0;0;0;0;0;0;0;0;25,1;0;0;0;0;0;0
23-01-2024 16:00;50;31;0;0;0;0;0;0;0;0;24,2;0;0;0;0;0;0
23-01-2024 17:00;80;45;0;0;0;0;0;0;0;0;22,8;0;0;0;0;0;0
23-01-2024 18:00;56;39;0;0;0;0;0;0;0;0;20,1;0;0;0;0;0;0
23-01-2024 19:00;37;37;0;0;0;0;0;0;0;0;17,1;0;0;0;0;0;0
23-01-2024 20:00;46;33;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
23-01-2024 21:00;66;32;0;0;0;0;0;0;0;0;15,2;0;0;0;0;0;0
23-01-2024 22:00;49;19;0;0;0;0;0;0;0;0;14,3;0;0;0;0;0;0
23-01-2024 23:00;33;17;0;0;0;0;0;0;0;0;13,8;0;0;0;0;0;0
23-01-2024 24:00;57;21;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0
24-01-2024 01:00;100;58;0;0;0;0;0;0;0;0;11,2;0;0;0;0;0;0
24-01-2024 02:00;61;35;0;0;0;0;0;0;0;0;10,3;0;0;0;0;0;0
24-01-2024 03:00;62;30;0;0;0;0;0;0;0;0;10,4;0;0;0;0;0;0
24-01-2024 04:00;74;27;0;0;0;0;0;0;0;0;10,6;0;0;0;0;0;0
24-01-2024 05:00;110;55;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0
24-01-2024 06:00;155;107;0;0;0;0;0;0;0;0;9,7;0;0;0;0;0;0
24-01-2024 07:00;186;80;0;0;0;0;0;0;0;0;10,7;0;0;0;0;0;0
24-01-2024 08:00;106;50;0;0;0;0;0;0;0;0;15,2;0;0;0;0;0;0
24-01-2024 09:00;109;46;0;0;0;0;0;0;0;0;18,2;0;0;0;0;0;0
24-01-2024 10:00;108;48;0;0;0;0;0;0;0;0;21,4;0;0;0;0;0;0
24-01-2024 11:00;104;55;0;0;0;0;0;0;0;0;22,8;0;0;0;0;0;0
24-01-2024 12:00;141;78;0;0;0;0;0;0;0;0;23,9;0;0;0;0;0;0
24-01-2024 13:00;98;81;0;0;0;0;0;0;0;0;25,4;0;0;0;0;0;0
24-01-2024 14:00;48;41;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0
24-01-2024 15:00;38;27;0;0;0;0;0;0;0;0;26,2;0;0;0;0;0;0
24-01-2024 16:00;27;17;0;0;0;0;0;0;0;0;25,7;0;0;0;0;0;0
24-01-2024 17:00;48;27;0;0;0;0;0;0;0;0;24,2;0;0;0;0;0;0
24-01-2024 18:00;40;27;0;0;0;0;0;0;0;0;21,4;0;0;0;0;0;0
24-01-2024 19:00;0;22;0;0;0;0;0;0;0;0;18,9;0;0;0;0;0;0
24-01-2024 20:00;53;27;0;0;0;0;0;0;0;0;17,7;0;0;0;0;0;0
24-01-2024 21:00;130;84;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0
24-01-2024 22:00;130;106;0;0;0;0;0;0;0;0;15,4;0;0;0;0;0;0
24-01-2024 23:00;78;43;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
24-01-2024 24:00;36;20;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
25-01-2024 01:00;47;24;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0
25-01-2024 02:00;86;33;0;0;0;0;0;0;0;0;10,4;0;0;0;0;0;0
25-01-2024 03:00;50;14;0;0;0;0;0;0;0;0;9,7;0;0;0;0;0;0
25-01-2024 04:00;62;20;0;0;0;0;0;0;0;0;9,1;0;0;0;0;0;0
25-01-2024 05:00;101;52;0;0;0;0;0;0;0;0;8,8;0;0;0;0;0;0
25-01-2024 06:00;122;66;0;0;0;0;0;0;0;0;8,5;0;0;0;0;0;0
25-01-2024 07:00;151;65;0;0;0;0;0;0;0;0;9,2;0;0;0;0;0;0
25-01-2024 08:00;191;104;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0
25-01-2024 09:00;166;84;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
25-01-2024 10:00;206;119;0;0;0;0;0;0;0;0;21,9;0;0;0;0;0;0
25-01-2024 11:00;140;90;0;0;0;0;0;0;0;0;24,2;0;0;0;0;0;0
25-01-2024 12:00;76;40;0;0;0;0;0;0;0;0;25,6;0;0;0;0;0;0
25-01-2024 13:00;71;41;0;0;0;0;0;0;0;0;26,7;0;0;0;0;0;0
25-01-2024 14:00;114;42;0;0;0;0;0;0;0;0;27,1;0;0;0;0;0;0
25-01-2024 15:00;135;60;0;0;0;0;0;0;0;0;24,5;0;0;0;0;0;0
25-01-2024 16:00;94;54;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0
25-01-2024 17:00;86;48;0;0;0;0;0;0;0;0;21,6;0;0;0;0;0;0
